SMILES_STANDARD,fup_log10
CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c(O)c2cccnc21,-2.0
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(=N)[nH]2)C(=O)N1C(=O)NS(=O)(=O)N1C[C@@H](NC(=O)[C@H](CN)NC(=O)c2cc(=O)c(O)c[nH]2)CC1=O,-0.74472749
CC(O)(Cc1ncc(CC2(C(F)(F)F)CC2)[nH]1)c1ccc(-n2cccn2)cc1,-1.49485002
CN1CCN(c2ccc3[nH]cc(C(N)=O)c(=Nc4ccc(Cl)c(Cl)c4)c3c2)CC1,-1.23657201
N#Cc1cccc(Cl)c1-c1ccc(N2CCOc3ncnc(N)c3C2=O)cc1,-0.68613278
CNCCN1CCCc2cc(N=C(N)c3cccs3)ccc21,-0.22184875
O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cc2cnccc2[nH]1,-2.22184875
CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,-2.0
COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)cc1OC,-0.34678749
COc1cc2nnc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1OC,-1.65757732
CC(=O)Nc1ccc2ccn(-c3cc(NCCN4CCOCC4)n4ncc(C#N)c4n3)c2c1,-0.95860731
Cc1nc(C2CCN(C(=O)[C@@H]3C[C@@](C)(N(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)c(C)c2)n1,-1.30103
C[C@H]1O[C@@H](n2cnc3c(N)nc(O[C@H]4CC[C@H](C(F)(F)F)CC4)nc32)[C@H](O)[C@@H]1O,-0.69897
O=S(=O)(Nc1cccc(CCc2ccccn2)c1)c1cc(Cl)ccc1Cl,-1.0
CC(=O)N1C[C@@H](F)C[C@H]1c1nc(C(=O)NCc2ccc(C)c(Cl)c2)c(O)c(=O)n1C,-1.65757732
Cc1[nH]c(=N)ccc1CNC(=O)Cn1c(C)cc(S(=O)(=O)NCC2CC2)c(N)c1=O,-0.32790214
Cc1cc(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(CCCN5C[C@@H](C)N[C@@H](C)C5)cc4)c3)CC2)nn1C,-1.34678749
CC(C)c1ncc([C@@H](CCCCCCc2ccc3c(n2)NCCC3)CC(=O)O)cn1,-2.0
c1cnc(Nc2nc3c(s2)CCc2n[nH]cc2-3)nc1,-1.4436975
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,-0.13667714
COc1cc(NC(=O)c2ccccn2)ccc1Cl,-1.65757732
C[C@H]1COCCN1c1nc(-c2ccc(Nc3cccc(O)n3)cc2)nc2c1COC2(C)C,-1.69897
CN(C)S(=O)(=O)N(C)[C@H]1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,-0.88605665
COc1c(C)cnc(Cn2cc(C#CCC(C)(C)O)c3c(Cl)[nH]c(=N)nc32)c1C,-1.48148606
O=C(Nc1cccc(N2CCCCC2=O)c1)c1ccccc1Br,-0.74472749
CN(C)C(=O)Cn1c(-c2ccccc2)c(C2CCCCC2)c2ccc(C(=O)O)cc21,-1.537602
CC[C@@H](NC(=O)N1CCc2cnc(N[C@@H](C)CO)nc2C1)c1ccc(OC)c(Cl)c1,-1.09151498
CC[C@@H]1C[C@@H]2[C@@H](CC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)NS1(=O)=O,-1.7212464
CN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)c3sc4ccccc4c23)CC1,-1.4436975
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(=N)[nH]2)C(=O)N1C(=O)NS(=O)(=O)N1C[C@@H](NC(=O)c2cc(=O)c(O)c[nH]2)CC1=O,-0.61978876
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N(S(=O)(=O)O)[C@@H]1CNC(=O)NCc1cc(=O)c(O)cn1O)c1csc(=N)[nH]1)C(=O)O,0.0
CCCc1ccc(S(C)(=O)=O)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,-2.69897
N#Cc1ccc(-c2ccc(C3=NOC(c4ccccc4-c4cncnc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,-1.45593196
CC(=O)N1C2C=C(CN3[C@@H]4CC[C@H]3C[C@H](N=c3ccc5ccc(OC(C)C)cc5[nH]3)C4)CC1CCC2,-1.48148606
COCCOc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1,-0.82390874
Cc1cc(-n2cnc3ccc(=N[C@@H](C)c4ncc(F)cn4)[nH]c32)n[nH]1,-0.40893539
O=C(O)c1cc(C(F)(F)F)ccc1N1CC[C@H](Oc2ccc(F)cc2)C1,-1.67778071
CC(C)Oc1cc(N=c2[nH]c(N[C@@H](C)c3ccc(F)cn3)ncc2Cl)[nH]n1,-1.16115091
CN[C@@H](C)C(=O)N[C@H]1CCC[C@H]2C[C@H]3CCN(C(=O)C(c4ccccc4)c4ccccc4)C[C@H]3N2C1=O,-1.40893539
CNCCCN1c2ccccc2CCc2ccccc21,-0.7878124
Cc1noc(C)c1S(=O)(=O)Nc1c(N2CCC(c3ccccc3)CC2)c(=O)c1=O,-2.0
Cc1ccc([C@H]2C[C@@H](C(F)F)n3ncc(C(=O)NCc4ccc(F)cc4)c3N2)nc1,-1.36653154
Cc1c(Cc2ccc(=O)n(Cc3ccc(C(F)(F)F)cc3)n2)c2cc(F)ccc2n1CC(=O)O,-1.69897
CN1CCN(c2ccc3[nH]cc(C(N)=O)c(=Nc4ccc(F)cc4F)c3c2)CC1,-0.58502665
Cc1ccc(-c2cccnc2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,-2.0
C[C@@H]1CN2c3c(cc4c(=N)[nH]oc4c3F)CC3(C(O)=NC(=O)N=C3O)[C@H]2[C@H](C)O1,-0.88605665
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(=N)[nH]2)C(=O)N1C(=O)NS(=O)(=O)n1nc(-c2cc(=O)c(O)c[nH]2)n(C[C@@H](O)CO)c1=O,-1.39794001
Cc1ccc(-c2cn(C)cn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,-1.02227639
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(=N)[nH]1,-0.30980392
CC(C)NC(=O)[C@H]1CC[C@@H](n2c(NC(=O)c3cc(F)cc(F)c3)nc3ccc(CN4CCC(C(C)(C)O)CC4)cc32)CC1,-1.43179828
Nc1ncnc2c1C(=O)N(c1ccc(-c3c(F)cccc3F)c(F)c1)CCO2,-1.39794001
O=C(O)P(=O)(O)O,-0.07058107
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CCN(c2ncccn2)C3)cc1,-1.69897
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,-0.69897
CCOc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,-1.79588002
O=C(N[C@@H]1CCC[C@H](O)C1)c1noc(-c2ccc(C(F)(F)F)cc2)c1Cl,-2.0
CCN(CC)CCNC(=O)c1ccc(N)cc1,-0.08884239
COc1ccc(F)c(F)c1C1CCN(c2ccn3c(CC4CC4)nnc3c2Cl)CC1,-2.0
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,-0.34678749
CN[C@@H](C)C(=O)N[C@H]1CCC[C@H]2C[C@H]3CCN(C(=O)Nc4ccccc4)C[C@H]3N2C1=O,-0.20760831
COc1ccc2ncc(=O)n(CC(N)C3(F)CCC(NCc4ccc5c(n4)N=C(O)CO5)CC3)c2c1,-0.16749109
CCc1c(CCCC(=O)O)cccc1-c1cnc(-c2ccc(OC(C)C)c(C#N)c2)nc1,-2.69897
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-1.18708664
Cc1c(Cl)nc(NCc2ccc3c(n2)NCCC3)c(=O)n1CC(=O)N[C@@H](CC(=O)O)c1cccc(F)c1,-1.82390874
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,-1.56863624
O=C(Nc1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)c(Cl)c1)c1ccccn1,-1.38721614
Cc1cc(=NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)[nH]o1,-1.45593196
C[C@]1(c2nc3cccc(C(N)=O)c3[nH]2)CCCN1,-0.22914799
Cc1csc2nc(N3CC[C@@H](C)N(C(=O)c4ccccc4-n4nccn4)CC3)nc(N)c12,-1.82390874
CN1CCN(c2ccc3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,-0.93930216
CC(=O)c1sc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,-1.50863831
O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2sc(Cl)c(Cl)c2[nH]1,-0.00043451
O=C(O)COc1ccc(Cl)cc1C#Cc1cccc(S(=O)(=O)CCO)c1,-1.32790214
Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3o[nH]c(=N)c3c2)c(F)c1,-1.69897
N=c1nc(O)c2ncn(COC(CO)CO)c2[nH]1,-0.00656377
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,-1.40893539
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N(S(=O)(=O)O)[C@@H]1Cn1cc(COCc2cc(=O)c(O)cn2O)nn1)c1csc(=N)[nH]1)C(=O)O,-0.30103
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3cccc(C(F)(F)F)c3)c2)cc1,-1.22914799
CN(Cc1ccccc1)C(=O)[C@@H](NC(=O)c1cc2cc(NC(=O)c3ccccc3-c3ccc(C(F)(F)F)cc3)ccc2n1C)c1ccccc1,-2.0
CS(=O)(=O)Nc1cc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)ccc1OCC1CC1,-3.0
C[C@@H](O)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,-0.61978876
C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,-0.92081875
O=C(NCc1ccc(N2[C@@H]3CCC[C@H]2CC3)c(C(F)(F)F)c1)Nc1cccc2[nH]ncc12,-1.52287875
CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,-1.09691001
Cc1cc2c(c(Oc3cc(NS(=O)(=O)c4ccc(Cl)cc4)ccc3F)n1)C(=O)N(C(C)C)C2=O,-2.0
COCCOc1ccc([C@H]2C[C@@H](C(F)(F)F)n3ncc(C(=O)NCc4ccc(F)cn4)c3N2)cc1,-0.91364017
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,-0.65757732
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,-1.15490196
COc1cc2c(cc1OCC(O)CO)Cc1c-2[nH][nH]c1=NCc1c(Cl)cccc1Cl,-0.88605665
C#CCO[C@H]1CN(c2ncc(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl,-1.52287875
Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)CN2CCOC2=O)CC1,-0.35654732
NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,-0.65169514
CCc1c(CCCC(=O)O)cncc1-c1nsc(-c2ccc(CC(C)C)c(C#N)c2)n1,-3.0
CCNC(=O)Nc1nc2cc(-c3cccnc3)c(=O)n(C(C)C(N)=O)c2s1,-0.60205999
CCOc1cc2[nH]cc(C(N)=O)c(=Nc3cccc(Cl)c3Cl)c2cc1N1CCCN(C)CC1,-1.7212464
Fc1cc(-c2ccnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)n2)cc(N2CCOCC2)c1,-1.09691001
C[C@@H](NC(=O)N1CCc2cnc(Nc3cnn(C)c3)nc2C1)c1ccc(Cl)c(Cl)c1,-1.74472749
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,-0.02227639
COc1ccc2nc([S+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2c1,-1.30103
CC(C)(C)Cc1cnc(CC(C)(O)c2ccc(-n3cccn3)cc2)[nH]1,-1.16749109
CCOc1cc2[nH]cc(C(N)=O)c(=Nc3ccc(F)cc3F)c2cc1N1CCC(O)CC1,-1.05060999
O=C(CN1CCN(CCO)CC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)c2sc3ccccc3c12,-1.00877392
O=C(NCC1(N2CCOCC2)CCCC1)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1,-0.01457353
CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(OCC(N)=O)ccc3N2)c(O)c2cccnc21,-2.0
COCCONC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,-0.36653154
Cc1cc(N=c2nc(-c3ccc(F)cc3)[nH]c3ccccc23)n[nH]1,-2.0
O=[N+]([O-])c1ccc2c(c1)C(c1ccccc1Cl)=NCC(O)=N2,-0.82390874
CN1CCN(CCN(C)C2COc3ccccc3-c3c(C4CCCCC4)c4ccc(C(=O)O)cc4n3C2)CC1,-1.95860731
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,-0.55284197
CCC(CC)N=c1[nH]c(C)c(-c2ccc(OC(F)(F)F)cc2OC)nc1OC,-2.09691001
CCNC(=O)Nc1nc2cc(-c3cccnc3)c(=O)n(CC(C)C)c2s1,-1.15490196
CN[C@@H](C)C(=O)N[C@H]1CCC[C@H]2C[C@H]3CCN(C(=O)OCc4ccccc4)C[C@H]3N2C1=O,-0.37675071
Cc1ccc(S(=O)(=O)N(C)C(C)C)cc1C#Cc1cc(Cl)ccc1OCC(=O)O,-2.69897
CC(=O)Nc1ccc2ccn(-c3cc(NCCCN4CCCC4)n4ncc(C#N)c4n3)c2c1,-1.1739252
COCCOC(=O)NC1CCC([C@@H](NS(=O)(=O)c2ccc(-c3ccc(OC)cc3)cc2)C(=O)O)CC1,-1.23657201
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,-0.74472749
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-0.30103
N#CC1(c2ccccc2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1,-1.0
Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc(C(=O)O)cc3)cc1)C(=O)N2c1ccncn1,-1.79588002
Cc1ccc2c(-c3cnc4[nH]cc(C(=O)NC5(C)CCNC5)c4n3)nn(C)c2c1,-1.39794001
O=C(O[C@H]1C[N+]2(Cc3cc(-c4ccccc4)on3)CCC1CC2)C1(C2=CC=CC2)CCCCCC1,-2.30103
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,-0.37161107
Cc1cc(NC(=O)C[N+]23CCC(CC2)[C@@H](OC(=O)C2(C4=CC=CC4)CCCCCC2)C3)ncn1,-0.69897
Cc1ccc(CC[N+]23CCC(CC2)[C@@H](OC(=O)[C@](C)(c2ccccc2)N2CCCCC2)C3)s1,-1.95860731
CC[C@H](C)C(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1,-1.43179828
Cc1cc2nnc(O)n2c2cc(-c3ccc[nH]3)ccc12,-0.01322827
COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2nccs2)nc1OC,-1.39794001
C[C@@H](CO)Nc1ncc2c(n1)CN(C(=O)N[C@H](C)c1ccc(Cl)c(Cl)c1)CC2,-1.52287875
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,-2.52287875
Cc1ccc([C@H]2C[C@@H](C(F)(F)F)n3ncc(C(=O)NCc4ccc(F)cn4)c3N2)nc1,-0.74232143
COc1ncnc(Cn2cc(C(=O)NCC3CC3)c3ncccc32)c1C,-1.30103
O=C(c1cc2cc(Cl)ccc2[nH]1)N1CCNCC1,-0.37675071
C[C@@](CCc1cc(-c2ccccc2)on1)(C(=O)NO)S(C)(=O)=O,-1.79588002
O[C@@](Cc1ncc(CC2(C(F)(F)F)CC2)[nH]1)(c1ccc(-n2cccn2)cc1)C(F)(F)F,-2.0
O=C(CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)N1CCc2ccccc21,-1.30103
CCOc1cc2[nH]cc(C(N)=O)c(=Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C(C)C)CC1,-1.82390874
O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1cnc(NC2CCOCC2)nc1C1CCC1,-0.28399666
CN[C@@H](C)C(=O)N[C@H]1CCC[C@H]2C[C@H]3CCN(S(=O)(=O)c4ccccc4)C[C@H]3N2C1=O,-0.69897
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,-1.48148606
O=C(O[C@@H]1COc2nc([N+](=O)[O-])cn2C1)N1CCN(c2ccc(OC(F)(F)F)cc2)CC1,-1.04575749
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2C)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,-1.7212464
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(=N)[nH]3)[C@H]2SC1,-0.45593196
CN1CCC(COCc2cc(C(F)(F)F)cc(N3CCC4CC43)n2)(c2ccc(F)cc2)CC1,-1.16115091
CO[C@H]1CN(c2nc(-c3ccncn3)c(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl,-1.37675071
CC(C)CC(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1,-1.15490196
C[C@H](CO)CONC(=O)c1ncc2cncn2c1Nc1ccc(I)cc1F,-0.85387196
Cc1ccc(O)c(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(CN5C[C@@H](C)N[C@@H](C)C5)cc4CN4CCOCC4)c3)CC2)c1,-1.88605665
O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2sc(Cl)c(Cl)c2[nH]1,-0.00086946
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,-2.0
N=C(c1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(Cl)cn2)cc1)N1CCCCC1,-0.95860731
C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1,-1.85387196
CN[C@@H](C)C(=O)N[C@H]1CCC[C@H]2C[C@H]3CCN(CCc4ccc([N+](=O)[O-])cc4)C[C@H]3N2C1=O,-0.32790214
C[C@@](C(=O)O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1,-1.25181197
CN(C)C(=O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,-0.00261362
O=C(C1CCC(F)(F)CC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,-1.88605665
COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,-1.09151498
CS(=O)(=O)OCCCCOS(C)(=O)=O,-0.1700533
COc1nc(-c2nn(C)c(=Nc3cc(C(F)(F)F)ccc3F)[nH]2)ccc1-n1cnc(C)c1,-1.69897
Cc1cc(C2CCN(C(=O)[C@@H]3CN(C(C)(C)C)C[C@H]3c3ccc(F)cc3F)CC2)n(-c2ccc(Cl)cc2)n1,-0.95860731
COc1cc(NC(=O)c2ccccn2)ccc1F,-1.29242982
C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2,-0.56863624
C=CCc1ccccc1OCC(O)CNC(C)C,-0.65757732
CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,-0.63827216
Cc1nn(C)c2cc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12,-0.55284197
CNCc1c(NC(=O)OCC(Oc2cccc3sc(C(=N)N)cc23)c2ccccc2)c(C)nn1C,-1.30103
CC(CCNC(=O)c1c(Cl)cncc1Cl)N1CCC(N(Cc2cccc(C#N)c2)c2ccc(OC(F)(F)F)cc2)CC1,-3.0
O=C(N[C@H]1CCCC[C@@H]1O)c1cc(CN2CCN(c3cc4scnc4cn3)CC2)c2ccccn2c1=O,-1.08618615
COc1cc(N2CCN(C[C@H](C)O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3N(C)S(C)(=O)=O)n2n1,-0.76955108
COCCCS(=O)(=O)c1ccc(-c2ccc(CCN3CCC[C@H]3C)cc2)cc1,-0.58502665
CCc1c(CCNCC(=O)O)cccc1-c1nsc(-c2ccc(OC(C)C)c(C(F)(F)F)c2)n1,-3.0
COc1cc(N=c2[nH]c3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)[nH]n1,-0.82390874
COc1cccc(F)c1C1CCN(c2ccn3c(CC4CC4)nnc3c2Cl)CC1,-2.0
O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cc2ccncc2o1,-2.0
O=C(NCc1ccc([S+]([O-])c2cc(F)cc(F)c2)cn1)c1cc2ccncc2o1,-0.85387196
COC(=O)N1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1C=CC(c2ccccc2)CC1,-0.52287875
OC1=Nc2ccc(F)c(F)c2C(CC(F)F)(c2ccc(F)cc2)N1CC(F)(F)F,-1.82390874
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(=N)[nH]2)C(=O)N1C(=O)NS(=O)(=O)N1CCN(C(=O)c2cc(=O)c(O)c[nH]2)CC1,-0.58502665
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,-0.76955108
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,-2.0
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,-0.30103
N#Cc1ccccc1SC1=C(O)CC(c2ccccc2)CC1=O,-3.0
CCN(CCO)CCCOc1cc2ncnc(N=c3cc(CC(=O)Nc4cccc(F)c4F)[nH][nH]3)c2cc1OC,-0.76955108
COC[C@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O,-0.56863624
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C=C(C(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,-1.52287875
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,-1.0
C=CC(=O)Nc1cc(N=c2nc(-c3cn(C)c4ccccc34)c(C#N)c[nH]2)c(OC)cc1N(C)CCN(C)C,-1.05060999
N[C@H]1CN(c2ncnc(N3CCC(F)(F)C3)n2)C[C@@H]1N1CC(F)(F)CCC1=O,-0.08092191
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(=N)[nH]2)C(=O)N1C(=O)NS(=O)(=O)N1C[C@@H](NC(=O)CNC(=O)c2cc(=O)c(O)c[nH]2)CC1=O,-0.4202164
CS(=O)(=O)c1ccc(-n2cc(Cl)c(OC3CCN(c4ncc(Cl)cn4)CC3)cc2=O)c(F)c1,-2.30103
NC(=O)C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2,-0.74472749
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,-1.56863624
c1cnc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1,-1.50863831
C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(=Nc2cc(C3CC3)[nH]n2)c2cccn2[nH]1,-1.38721614
CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,-1.1739252
O=C(Nc1ccc(S(=O)(=O)N2CCC(Cl)CC2)cc1)c1ccc([N+](=O)[O-])o1,-2.0
COC(=O)CNC(=O)C(C)c1ccc(CC(C)C)cc1,-0.11918641
CCNC(=O)Nc1nc2cc(-c3cccnc3)c(=O)n(CCC(C)C)c2s1,-1.22184875
O=C(O)c1cn(Cc2ccc(-n3ccc4cccnc43)cc2)c2cccc(F)c2c1=O,-1.92081875
C[C@@](C(=O)O[C@H]1C[N+]2(CCc3cccc(F)c3)CCC1CC2)(c1cccs1)N1CCCCC1,-2.04575749
COCCNC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,-1.56863624
CSCCN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,0.0
[O-][n+]1ccc(Cl)cc1C1OC2(CCN(Cc3ccc(OC(F)(F)F)cc3)CC2)c2ccccc21,-2.22184875
CCNC(=O)Nc1nc2cc(-c3cccnc3)c(=O)n(CC)c2s1,-0.95860731
CCc1c(CCN2CCC(C(=O)O)CC2)cccc1-c1nsc(-c2ccc(CC(C)C)c(C#N)c2)n1,-2.22184875
Cc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)cn1,-0.59176003
Cc1cc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)[C@](C)(c2ccccc2)N2CCCCC2)C3)ccn1,-0.11407366
O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,-2.15490196
CC[C@@H](C(=O)N[C@H](/C=C/C(=O)OC1CCC1)C[C@@H]1CCN=C1O)n1cccc(NC(=O)c2cc(C)on2)c1=O,-0.1739252
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC[C@@H](N(C)C)C1,-1.56863624
CO[C@H]1CN(c2nc(-c3ncc[nH]3)c(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl,-2.0
